Player	Archetype	Round 1		Round 2		Round 3		Round 4		Round 5		Round 6		Round 7		Round 8		Round 9		Round 10		Round 11		Round 12		Round 13		Round 14		Round 15		Round 16		Round 17	
MatZ14	Cradle Control	Mihawk94	2-0	Timo Zeyer	1-2	Meldrazi	2-0	SebC23	2-1	Bobovic	1-2	Andrew Arconti	2-1	Gobbos4Daze	2-0	René Hubrich	0-2																		
Maximilian Tassone	UR Aggro	Peter White	2-0	Michel Kohn	0-2	Yong Claudio Ke	2-1	Stefano Pezzella	2-1	Polvivaara	2-1	gggodgiven	2-0	GioB7	0-2	wiky	1-2																		
Jhon Lionetti	Dimir Tempo		Bye	ThoC27	2-0	Nicolas Honnorat	2-1	Nicholas Girardi	2-1	LorenzoCer	0-2	Oscar Christensen	2-0	JonasW1	1-2	MartinoB	0-2																		
paolohitz93	Cephalid Breakfast	Markus Polvivaara	2-0	Top8maybe	2-0	Carl Meinung	2-1	Zafferix	1-2	shaden	2-1	Mattia Panico	2-1	Timo Bertram	0-2	Ted Bratsberg	1-2																		
LeoLed94	Storm	Giulio Pasqui	2-0	FedM8	2-0	Pun1sher	1-2	MatteoAngelini	2-1	NickDeme	2-0	Magicskeleton	1-2	Fantaman95	2-1	kathor	0-2																		
Ferrarix	Eldrazi Aggro	ubiquitousdadjoke	2-0	Max Karstenberg	2-0	Timo Bertram	0-2	SamClaeys	2-1	Symon189	2-0	Francisco José Guerrero	2-1	jerko jovic	0-2	Simon Ritter	0-2																		
Don Mars	Decklist	sylwesterstruzyna	2-0	rimalwalle	2-0	Andrew Arconti	2-1	Dauthi_Dauthi	1-2	Giovasc91	0-2	Nicolas Dolling	2-0	NickDeme	2-0	Robert Möttingdörfer	1-2																		
Pietro Anselmo Tasselli	Delver (Other)	BuriedNeptune	2-0	KaylaAnn	2-0	LordRiku	1-2	Rostislav Matuška	2-1	t1drs	2-0	Valentino Bisogno	1-2	RicB42	2-0	David Lambregs	0-2																		
Parker Southwick	Dimir Tempo	Camberleaf	2-0	TristanoM	1-2	Tom Law	2-1	elrooto	2-0	AdriaRomero	2-0	sylvogel	2-1	Rodrigo Togores	1-2	Francois LIROLA	0-2																		
LeoA7	Dimir	Rudokant	2-1	Adrian Kacperczyk-Perdyan	2-0	Svaca	0-2	EriK34	0-2	MarB170	2-1	PeachBulls	2-1	JoFontana	2-1	Dauthi_Dauthi	0-2																		
Jose Maria Bermudo Mera	Mono-Green	LucC44	2-1	Bartosz Kryda	2-0	Cobi	2-1	Janne M.	1-2	Justin 'IamActuallyLvL1' Gennari	2-1	Upredaturi	1-2	kathor	0-2	Fabio Delli Compagni	2-0																		
Piki333	Cradle Control	Martin Thurmann	2-1	Escreecho	2-1	DavD65	0-2	Oliver Jensson Skärlund	2-1	MarcoFermani	2-1	Nicolas Honnorat	2-1	Jin Liu	0-2	Louis JULLIEN	0-2																		
Claire Townley	Cloudpost Ramp		Bye	Moris Leoni	1-2	Yannick Jeths	2-1	FraL39	2-1	RicB42	0-2	Gimmic91	2-0	mopanda	0-2	UliGio	2-1																		
jermolestre63	Decklist	AleB148	2-1	JonM68	2-1	Basti_B	0-1	Tobias Fischer	1-2	Alexander_Bracks	2-1	MatteoAngelini	2-0	JuaM25	2-0	Alessandro Casamenti 	0-2																		
Jonas Schernberger	Mono Black Combo	Emanuele Rossi	2-0	AlexTwins	2-1	Richard Jursa	2-0	Jose Alascio	2-0	AugustinThe4	2-0	Eduardo Ancini	0-2	Niccolo' Olivieri	1-2	Dod2gaia	0-2																		
DenisCerny	Decklist	JakobD	2-0	Lars Broekhof	2-1	superberto92	2-0	LordRiku	0-2	Tim Matzke	2-0	GianRampa	2-1	LuiLav	0-2	Riccardo Scartaghiande	0-2																		
t1drs	Elves	RottenSkull	2-1	justjasper	1-2	Lacto	2-1	LucaMassimoRainieri	2-1	Pietro Anselmo Tasselli	0-2	Bunki1030	2-0	Kheldarion	0-2	sylwesterstruzyna	2-1																		
ericdark7	Dimir Tempo	Michele Sinigoi	2-0	GhostWhisper	2-0	Luca Fasoli	2-0	GFT	1-1	Enrico Gobetti	1-1	LuRoX	0-2	RaZ1	1-1	Louis Guichard	2-0																		
Tobias Fischer	Show and Tell	FraR32	2-1	Edoardo Mazzuferi	1-2	Stephane Roumanille	2-1	jermolestre63	2-1	FraF29	2-0	Il_Divino_Menca	0-2	Bravo Gabri	0-2	Martin Lamr	2-0																		
Humbert Milazzo	Others	AkaComeback	2-0	Captain D	2-0	Maarten van Tol	1-2	Niccolo Bampi	2-1	Andrew Arconti	2-1	TristanoM	2-0	Stanisz	1-2	Justin 'IamActuallyLvL1' Gennari	0-2																		
Pun1sher	Dimir	Tamir Koren	2-1	KoganRyu	2-1	LeoLed94	2-1	Rcamargo	0-2	Riccardo Scartaghiande	0-2	Escreecho	2-0	sylvogel	2-1	PieV6	0-2																		
Bart_R	Doomsday	Damien Carrivick	2-1	SteV7	2-1	MatteoBraghiroli	1-2	Valentino Bisogno	0-2	KaylaAnn	1-2	MarV57	2-1	makankosappo	2-1	Jordi Nevot	2-0																		
Malte Hartmann	Death & Taxes	Frank Roth	2-0	andrea riva	2-1	CorvOscuro	1-2	Alexander Beiersdorfer	1-2	KAZUMA MATSUMOTO	2-0	ThoreH	2-0	Nicofrax	2-0	AngelCrazy	0-2																		
jbfmtg	Dimir Tempo	Matys007	2-0	DamA3	0-2	Oscar Basart	2-0	Juuso Harju	2-1	Zac Clark	2-0	Riccardo Scartaghiande	1-2	Christopher Passow	2-1	GabR20	1-2																		
Antonio Castellani	UR Aggro	ClaT	2-1	Shin Tomizawa	2-1	LorG18	2-1	JohS1	0-2	Matteo Riva	2-1	Diogo Escoval Martins	0-2	Why5oSerious	2-1	Andrew Smith	1-2																		
Bartosz Kryda	Delver (Other)		Bye	Jose Maria Bermudo Mera	0-2	ThoC27	2-0	spankstar	2-0	Leoleo	2-0	Andrea Mengucci	1-2	Natan7	2-0	KaylaAnn	1-2																		
Pingu24	Mardu Aggro	TAMAS REPA	2-0	Riccardo Cicerone	0-2	ganesh	2-1	Douglas Penman	2-1	Maciej Mikłas	2-0	Greiman	1-2	Fusbri	2-1	ClaS18	1-2																		
JulienZap	Mono Black Aggro		Bye	RickyMTG	2-1	Sébastien Fayand	0-2	GioB7	1-2	Max Karstenberg	2-0	JuanElisoSoto	0-2	Peter White	2-1	SteV7	2-0																		
Frederikgiuliani	UR Aggro	Anton Karlinski	2-1	Roberto Venditti	0-2	Tom De Decker	1-2	Pierre Marzano	2-1	JorgeRico	2-1	OndV	2-0	Riccardo Cicerone	2-0	Niklas Holtmann	0-2																		
Skizzik	Selesnya	Roberto Venditti	0-2	DanielHee86	2-0	Matcheless89	2-0	OndV	2-1	EliZ2	2-1	PaoP6	0-2	Roberto Orciuolo	2-0	CorvOscuro	1-2																		
DavD65	Reanimator	Andy Alt	2-1	Florian Jost	2-1	Piki333	2-0	Alessio Fedi	1-2	GiovanniDemaio	0-2	Simone Di Francesco	0-2	_psychatog	2-0	Ben Belmans	2-0																		
SebH9	Bant Control		Bye	AndreaGiaveri	2-0	Lucas Mietton	0-2	Cobi	2-1	FedT1	2-0	AngusMTG	1-2	Simone Di Francesco	2-0	FraL39	1-2																		
RocL3	Others	JuanElisoSoto	0-2	JorgeRico	2-0	Patch095	2-0	PhilippA	0-2	Josb38	2-0	Sebastian Woschitz	2-1	dklatt	2-1	Tim Matzke	1-2																		
VJoner	Dredge	IsmG2	1-2	Edi	2-0	kriptony	2-0	Gio096	2-0	Cedix	2-0	Ben Belmans	2-0	Dario Moreno	1-2	Fynn Karstens	1-2																		
Anders Christie	Death & Taxes	Lukas Rathmann	2-0	Jordi Breitkopf	2-1	Riccardo Cicerone	1-2	SteF38	2-1	Louis JULLIEN	2-0	GioB7	0-2	Nicolas Honnorat	2-0	Romain CORGNOLO	0-2																		
Matteo Brusaferri	Dimir Tempo	Lasse Winther	2-0	Immanuel Gerschenson	0-2	Giulio Pasqui	2-1	NicD66	2-1	Michele Gallegos	0-2	MisterPera	2-1	Omerta	2-1	Damien Carrivick	0-2																		
TristanoM	Dimir Tempo	Xene1201	2-1	Parker Southwick	2-1	pedre	1-2	Andreas Hofverberg	2-1	BadBoros	2-1	Humbert Milazzo	0-2	Jandrazi	2-1	Dafne17	0-2																		
Fusbri	Cephalid Breakfast		Bye	CorvOscuro	0-2	_psychatog	2-0	E2	2-1	EriK34	1-2	Douglas Penman	2-1	Pingu24	1-2	pedre	2-0																		
RicB42	U-B-R-G	Luca Fasoli	0-2	MatM149	2-1	Nocciolinoll	2-1	Cacciavento	2-0	Claire Townley	2-0	Niccolo' Olivieri	0-2	Pietro Anselmo Tasselli	0-2	Patch095	2-1																		
NicD66	Dimir Tempo	kathor	2-1	AndB122	2-0	Michele Gallegos	1-2	Matteo Brusaferri	1-2	Dibellatiaguinho	2-1	Louis Guichard	0-2	Sven Bloes	2-1	Nicolas Honnorat	2-1																		
EmaC8	Dimir Tempo	Tuomas Ronkainen	2-1	AlbQ	2-0	Rcamargo	0-2	MarB170	2-0	RomuloC	0-2	eddard0709	2-1	spankstar	2-1	Svaca	0-2																		
Francisco José Guerrero	Dimir Tempo	EetL	2-0	Jordy Nieuw	2-0	DanielTesti	2-0	IvaA6	1-2	AleP98	2-1	Ferrarix	1-2	Alessandro Costa	0-2	AleC55	2-0																		
Federico_Bonade	Doomsday	Francosta	2-0	Markus Ekström	2-0	Piiinooo	2-1	Svaca	0-2	Philipp Vogel	1-2	Pietro Francesco Ianniello	2-1	Syota Nakano	1-2	RobB58	2-0																		
Taneli Ridell	Lands	Dan Miller	2-1	RomK8	0-2	Escreecho	1-2	Jordi Breitkopf	2-0	Jberry	2-0	MrAnderson87	2-1	BadgerBro	2-0	Wouter Segaar	1-2																		
DanielTochacek	Lands	SteM85	2-1	AleN31	2-0	Jeroen Pacolet	2-0	WinterN	1-2	Rodrigo Togores	0-2	dbellanger	2-1	JuanElisoSoto	2-0	Redouane Bouarar	0-2																		
Thijs Witteman	Cradle Control	Maciej Mikłas	2-0	dindon	2-1	Jose Alascio	1-2	Mene	2-1	cloudedmirror	2-1	SamuelS	2-0	Matt Girardi	0-2	Erik Bond	1-2																		
gggodgiven	UR Aggro	marinthe3rd	0-2	OlivierKapteyn	2-1	ilMaia	2-1	vitcech	2-0	Bravo Gabri	2-1	Maximilian Tassone	0-2	Kathal09	1-2	Giacomo94	2-1																		
AugustinThe4	Decklist	Grigor Krstevski	2-0	SerO1	2-0	Albert Vila Boix	2-1	Zac Clark	2-1	Jonas Schernberger	0-2	Angelobrc	2-0	Greiman	0-2	Benedict Bienias	0-2																		
Zac Clark	Cephalid Breakfast	JosAn	2-0	Philipp Roushani	2-1	FedT1	2-1	AugustinThe4	1-2	jbfmtg	0-2	AdriaRomero	0-2	Paperinik	2-0	Roberto Orciuolo	2-0																		
MarcoFermani	UR Aggro	Robert Möttingdörfer	1-2	Comix84	2-1	Marco Dogana	2-0	Tassoraptus	2-1	Piki333	1-2	Juuso Harju	2-1	Lukas Krauß	2-0	Kathal09	0-2																		
NickDeme	Dimir Tempo	Sebastiaan Jansen	2-0	Philipp Vogel	1-2	Fureeish	2-0	Alban Genest	2-1	LeoLed94	0-2	ClaT	2-1	Don Mars	0-2	GianRampa	2-0																		
Daniel Peretz	Lands	Salvatore Piccirillo	2-0	Andrea Mengucci	1-2	RickyMTG	2-1	FraD31	1-2	SteS87	2-1	Piiinooo	2-1	Franco Cicchini	1-2	Léo Thiémard	2-1																		
Moris Leoni	Oops, All Spells!	MichaelB5	2-0	Claire Townley	2-1	Marco Liotta	1-2	FraF30	2-1	JoFontana	1-2	SamClaeys	2-0	RobB58	2-0	Philipp Vogel	0-2																		
JoFontana	Others	AlessioBumbea	2-1	SteF38	2-0	LucA25	1-2	StephanK	2-0	Moris Leoni	2-1	Enrico Donisi	0-2	LeoA7	1-2	Matteo Riva	2-1																		
Natan7	Decklist	MarV57	2-1	GFT	1-2	Filip Stroch	0-2	Giulio Tommaso Gomitoni	2-0	Ricos92	2-1	ChrC34	2-0	Bartosz Kryda	0-2	Nicolò Dushan Saponaro	2-0																		
Edi	Eldrazi Aggro	Epelde	0-2	VJoner	0-2	Sebastien St-Louis	2-1	Bunki1030	1-2	RicD19	2-0	ForceofPhil	2-1	SimoneCabai	2-0	Azpeitia	2-0																		
Francis Cowper	Cephalid Breakfast	Lorenzo Lamberti	1-2	NicV22	2-1	Top8maybe	2-1	MatS131	2-0	CarB51	0-2	Schmerg	2-1	Mattia Panico	1-2	Yosh1o	2-1																		
naila	Mardu Aggro	_psychatog	2-0	Benedict Bienias	1-2	jeskaifrieren	2-0	EliZ2	0-2	GiuseppeAbbate	2-1	YANN BELMER	2-0	Azpeitia	2-1	Diogo Escoval Martins	1-2																		
Matteo_Blasi	Decklist	Cri7	2-0	Matteo Riva	0-2	Bernd Zeitler	2-1	Jandrazi	2-1	JakobHeidecker	2-1	Sébastien Fayand	1-2	JacM72	2-0	Karnesis93	0-2																		
AlexanderJJensen	Show and Tell		Bye	Parco	0-2	SimoneCabai	2-1	unstar	0-2	Sven Schmidt	2-1	_psychatog	2-0	Wario	2-0	Aureliano Babbi	0-2																		
Auripower	Loam	RRagoni	2-0	IvaA6	1-2	Peter White	2-1	LorP19	2-1	Niccolo' Olivieri	0-2	RobB58	0-2	TobiasD	2-0	Camberleaf	2-0																		
Oscar Christensen	Cradle Control	kriptony	1-2	GeoDade	2-0	IsmG2	2-1	Andreas Reling	2-0	mapet	2-1	Jhon Lionetti	0-2	Jorge Chica	2-1	Tommaso Ciampolini	0-2																		
Omyros	Grixis Control	Tarunel	2-0	Valerio Gullo	1-2	Bjorn Keulemans	2-1	Argjent Kurtaj	2-1	Jean-Baptiste Gagnepain	2-1	Tommaso Ciampolini	0-2	Tugsteno	0-2	MisterPera	2-0																		
Nightingale1909	Doomsday	Cena	1-2	Riccardo Biava	2-0	elrooto	0-2	Yerbaa	2-0	TAMAS REPA	2-0	StephanH	2-1	Gazzo91	1-2	ClaT	2-1																		
Jens Platz 🔥⛺️	Decklist	Bodhi	2-0	Maarten van Tol	0-2	AleC55	2-0	Francosta	2-0	MatteoTerribili	2-1	Claudio Rossi	0-2	Karnesis93	1-2	Jberry	2-1																		
gfernandes	Dark Depths	Pietro Zannoni	2-0	Diego Badinotti	0-2	Benze404	2-1	cloudedmirror	0-2	RRagoni	2-0	Martin Lamr	2-1	Tyler Ragels	2-1	Philipp Roushani	1-2																		
Gobbos4Daze	Others	Anto	2-0	MatS131	2-0	ksm19	0-2	JosM139	2-1	Luca Fasoli	0-2	Spelljack87	2-1	MatZ14	0-2	LucA25	2-0																		
AndB122	BUG Midrange	Köksal Motor	2-1	NicD66	0-2	Catta52389	0-2	Alan Casanova	2-0	GabC39	2-1	michele delpiazzo	2-1	Epelde	0-2	RickyMTG	2-1																		
Alessandro Costa	Boros Aggro	Stu9090	2-1	AleI9	1-2	GiuseppeAbbate	2-1	Alexander_Bracks	2-1	DamA3	1-2	Josku214	2-0	Francisco José Guerrero	2-0	Egor Titov	0-2																		
noluffy80	Reanimator	Giulio Tommaso Gomitoni	2-0	Matteo Di Gangi	0-2	Jair Dominguez	0-2	Mateo Ferreira 	2-1	Shin Tomizawa	2-0	Cristiano Ghio Ceni	2-0	Angelobrc	2-0	AriFaggin	1-2																		
ClaudioGiordani	Cradle Control	Gregorio Soriente	2-0	Symon189	0-2	David Lambregs	1-2	ganesh	1-2	Massetaniand	2-1	grudygo	2-0	Anton Karlinski	2-0	adrianoalari	2-0																		
Nikolaus Stratil-Sauer	Painter	Dario Rabolini	0-2	Reto Sormani	2-1	OscR3	2-1	wiky	0-2	Nicolò Dushan Saponaro	1-2	EthanDaniely	2-1	swayjisse	2-1	Nicofrax	2-0																		
iluvatarr	Other	Aureliano Babbi	0-2	Matthew Harden	2-1	Mattia Grandi	2-0	Arvid Strauß	1-2	Svetoslav Petrov	2-0	Symon189	2-0	ninoderyckere	1-2	Salvatore Meli	2-0																		
danielohz	Mystic Forge	Samuele Dagani	0-2	fightingpriest	1-2	PiotrTheGreat	2-0	GiaS8	2-0	Aleksandr Kartyshov	2-1	Damien Carrivick	1-2	Jose Alejandro Balado Bradarich	2-1	Yann EAT	2-0																		
ninoderyckere	Dimir Tempo	Fureeish	1-2	Diogo Escoval Martins	0-2	Markus Stadler	2-0	LouisLafontdeSentenac	2-0	Bernd Zeitler	2-1	Lars Broekhof	2-0	iluvatarr	2-1	Jordy Nieuw	0-2																		
EmaA1	Esper	SerO1	1-2	Samuel Mistygatz	2-0	PhilippA	0-2	w1nterfell	2-0	Simone Coppola	2-1	Tom Law	2-0	AdriaRomero	2-1	Andreas Hofverberg	0-2																		
RogR3	Oops, All Spells!	Anreo	2-0	Jeroen Pacolet	0-2	empiricism	2-0	Syota Nakano	0-2	Tringalimarcello	0-2	Hendrik Ritter	2-1	joujouwatermelon	2-0	Richard Jursa	2-1																		
AleC141	Dimir Tempo	vitcech	2-0	JDK	1-2	BoM	1-2	Goose83	2-1	Smilzo95	2-1	David Szatkowski	2-0	Markus Ekström	2-0	SebastianF	0-2																		
Kamil Strachoň	Eldrazi Aggro	Maarten van Tol	1-2	Gregory Millon	2-1	Dibellatiaguinho	2-0	Hutterer	1-2	Florian Marx	2-1	Noah Mickel	2-1	Riccardo Biava	2-1	Tugsteno	1-2																		
Ricos92	Stiflenought	Louis JULLIEN	0-2	Delfo93	2-0	Tassoraptus	0-2	Julien Daniel-Moliner	2-0	Natan7	1-2	BaardAce	2-0	OscR3	2-1	FedT1	2-0																		
Cedix	Dimir Tempo	unstar	0-2	Rikard Larsson	1-0	Blittri	2-0	SteS87	2-0	VJoner	0-2	NicZ8	1-2	Julien Daniel-Moliner	2-1	Netikprime	2-0																		
MarB170	U-B-R-G	Kalas	2-1	Tom Law	2-0	Salvatore Meli	1-2	EmaC8	0-2	LeoA7	1-2	AleN31	2-0	Katrin Belohlavek	2-1	s87	2-0																		
Andy Alt	Decklist	DavD65	1-2	LorP18	0-2	KayL10	2-0	Blittri	2-1	Peter Lobotka	2-1	Tim Langer	2-0	EmanueleMarcotti	2-0	Epelde	1-2																		
SebC23	4:5c Control	ilMaia	0-2	giuliosicilianomr	2-1	Antonio Di Meglio	2-0	MatZ14	1-2	Gianluca Spagna	2-1	Karnesis93	0-2	FluGruger	2-0	Jandrazi	1-0																		
ThoreH	Decklist	bwangeroo	2-0	Erik Bond	2-1	Patrick Pouwels	0-2	Cip86	1-2	CBrowne	2-0	Malte Hartmann	0-2	AndS112	2-0	Pietro Francesco Ianniello	2-1																		
Top8maybe	Storm	Elad Stettner	2-0	paolohitz93	0-2	Francis Cowper	1-2	MarV57	2-1	UliGio	2-0	SanzioLuca	0-2	Jocelyn Allard	2-1	Daniele Scafetta	2-0																		
Doelle98	Decklist	Florian Marx	1-2	Niccolo' Olivieri	1-2	Simone Di Francesco	1-2	AntD52	2-1	damianostorti	2-0	Daniel Rehmann	2-0	Cip86	2-1	RaZ1	2-0																		
Menomens	Death & Taxes	streaksu	0-2	Alan Casanova	2-1	Stu9090	2-1	KAZUMA MATSUMOTO	2-1	Arvid Strauß	2-1	Diego Badinotti	1-2	Dan Miller	2-0	LucaMassimoRainieri	1-2																		
Lacto	Decklist	Jocky	2-1	unstar	0-2	t1drs	1-2	Markus Polvivaara	2-1	MartinP	2-0	Immanuel Gerschenson	0-2	elrooto	2-1	Angelobrc	1-0																		
Franco Cicchini	Dimir Tempo	Anh Duc Tran	0-2	Nitad	2-1	Wannatog1	2-1	SteC13	2-1	LucA25	0-2	Blaze Falsetti	2-0	Daniel Peretz	2-1	Gazzo91	1-2																		
Dennis Aufermann	Golgari	Aaron Shaffer	1-2	Elad Stettner	2-1	Placido Amicone	1-2	Pietro Francesco Ianniello	0-2	DMianete	2-1	Ryan Allsop	2-1	Gio096	2-0	Jakob Schönfelder	2-0																		
empiricism	Mono-Green		Bye	Alexander Beiersdorfer	0-2	RogR3	0-2	Ergazpo	1-2	nicoloroberto	2-0	JonR44	2-0	Tixelli	2-1	Jorge Chica	2-1																		
Luca Ferrari	Cephalid Breakfast	Massetaniand	0-2	nicoloroberto	2-1	Kurczakow	2-0	Lars Broekhof	1-2	ThoC27	2-0	Luca Masseroni	2-0	Vasil Vasilev (Angry Goblin)	2-1	Preslav Krastev	1-2																		
OlivierKapteyn	Jund	Luca Masseroni	1-2	gggodgiven	1-2	jackpesci	2-0	Johan Larsson	2-1	Sebastian Lindl	2-1	Tassoraptus	2-0	Tringalimarcello	2-1	Janne M.	1-2																		
ilia	Painter	FluGruger	0-2	Igor Panigada	0-2	Tamir Koren	2-0	EmanuelGellermann	2-0	Argjent Kurtaj	2-1	Katrin Belohlavek	2-1	Maarten van Tol	2-0	GiovanniDemaio	0-2																		
SilC3	UR Aggro	Kurczakow	1-2	Alessandro Casamenti 	2-0	Benedikt Gruber	1-2	PumbaLumba	2-1	MatteoAngelini	1-2	Mihawk94	2-1	FabM18	2-0	Marco Samatei	2-1																		
Christopher Passow	UR Aggro	RomM4	1-2	Markus Polvivaara	2-0	Guillaume Berclaz	2-0	Palpatine_66	2-1	SteS86	0-2	Matteo Riva	2-0	jbfmtg	1-2	Vegetaxx	2-1																		
Morten Hansen	Cradle Control	Rolandas Sapagovas	2-0	PabO3	0-2	Jiahe Pan	2-0	JuanElisoSoto	0-2	Anreo	1-2	Rostislav Matuška	2-1	Yawgmoths	2-1	Tringalimarcello	2-0																		
Mordenkran	Storm	Supreme90	1-2	Tarunel	2-0	Jocky	2-1	AleP98	0-2	Mrsky	1-2	Meldrazi	2-1	Firdeus93	2-0	JacM72	2-0																		
Bunki1030	Storm	Eike Bettelhäuser	0-2	JoaoASoveral	2-0	StephanK	0-2	Edi	2-1	Gaetan Ongena	2-1	t1drs	0-2	BadBoros	2-1	Vasil Vasilev (Angry Goblin)	2-1																		
Alban Bodurri	Grixis Aggro	Karolis Sapagovas	2-0	Nikolay Ivanov	1-2	Luca Lovino	0-2	Bruno Rohden	2-0	RobertFitzB	2-0	Adrian Kacperczyk-Perdyan	2-1	Dod2gaia	0-2	Markus Hofer	2-1																		
Styrbjørn Andersen	Naya	Legendents	2-0	Emanuele Marcozzi	1-2	dindon	2-1	Iacopo Pineschi	0-2	Andrea Fortunati	2-0	Omerta	0-2	Nicodemo Sasso	2-1	JuanElisoSoto	1-0																		
DanielHee86	BUG Midrange	Basti_B	0-2	Skizzik	0-2	LorG17	2-1	MicF49	0-2	Anh Duc Tran	2-0	RicM64	2-0	MatteoTerribili	2-1	AleP98	2-1																		
Niccolo Bampi	Mono-White	Linus Eckhard	2-1	FluGruger	2-1	MatteoTerribili	0-2	Humbert Milazzo	1-2	JDK	2-0	Dan Miller	1-2	StephanH	2-1	Sven van Nes	2-1																		
AleG114	Eldrazi Aggro	Jordi Breitkopf	0-2	Simone Di Francesco	2-0	Frederik De Keyzer	0-2	JoseRamirez	2-0	fifo4567	2-0	Nitad	2-1	Fabio Delli Compagni	2-1	Andrea Mengucci	0-2																		
MaxC28	Eldrazi Aggro	Alessio Fedi	0-2	Oliver Jensson Skärlund	1-2	Drymachine	2-1	Simone Di Francesco	1-2	Guillaume Sabatier	2-0	Ekkai	2-0	Pyropiwo	2-1	FedM8	2-0																		
GiaF11	Dimir Tempo	AleP98	2-1	Andreas Hofverberg	0-2	Ghost94	0-2	EetL	2-0	Michelle Olsen	1-2	Zolgia108	2-0	DevA2	2-1	Jair Dominguez	2-1																		
MaciejKaras	Doomsday	fedetett	0-2	Pyropiwo	2-0	TobiasD	0-2	SerO1	2-1	vitcech	2-0	Arvid Strauß	2-0	Markus Hofer	2-1	Lucas Mietton	0-2																		
Tom De Decker	4:5c Control	Marta_MTG	2-0	LorG18	0-2	Frederikgiuliani	2-1	YANN BELMER	1-2	FedM8	1-2	Bjorn Keulemans	2-1	arj03	2-1	Roberto Maria Bia	2-0																		
Daniele Bressan	UR Aggro	NicM104	0-2	Lorenzo Ciaffaroni	1-2	Richard Sonnet	2-1	Rominou77	1-2	Marc van der Burg	2-0	Dibellatiaguinho	2-1	Yannick Jeths	2-0	Captain D	2-1																		
FraF31	4:5c Control	RicD19	2-0	Mene	0-2	Tobias Muckelberg	2-1	LorG18	0-2	zzip	2-1	EugV	2-1	SteV7	1-0	Edoardo Mazzuferi	0-2																		
BadgerBro	Grixis Aggro	Julien Medici	0-2	Langi	2-1	AlessioBoem	1-2	jeskaifrieren	2-1	Zolgia108	2-1	Tobi Andersson-Wipf	2-0	Taneli Ridell	0-2	SanzioLuca	2-0																		
Mrshok	Show and Tell	DanP76	0-2	Maciej Mikłas	1-2	Danger47	2-1	Damien Carrivick	1-2	RomM4	2-1	RoryParker	2-1	superberto92	2-0	ElmarEbel	2-0																		
LuRoX	Pox		Bye	NicM104	1-1	Matteo Riva	2-0	Simone_Gasparri	1-1	Noah Mickel	2-0	ericdark7	2-0	CooperW	0-2	Michelino	1-2																		
Placido Amicone	Esper	Antonio Di Meglio	1-2	Xene1201	2-0	Dennis Aufermann	2-1	Timi Mustonen	2-0	Jan Kiss	1-1	Daniele Scafetta	1-1	mike87	2-1	Simone_Gasparri	0-2																		
Filip Stroch	Grixis Control	Karnesis93	0-2	Alex Rea	2-0	Natan7	2-0	Oscar Wass	1-1	Valerio Gullo	2-0	MadMind88	2-0	Jan Kiss	0-2	ValV5	0-2																		
AvishaiElma	Show and Tell	Umby85	1-1	MichalB	2-0	mistarille_dawn	2-1	Ronga94	2-1	tobyb	1-2	Oscar Wass	0-2	Antoniogiordani	1-2	max123ila	2-1																		
EliZ2	Dimir Tempo	Spelljack87	2-1	SebastianF	1-2	joujouwatermelon	2-1	naila	2-0	Skizzik	1-2	Ergazpo	2-0	AngelCrazy	0-2	GottliebRisch	1-1																		
Ola Bevanda Roxendal	Esper	jackpesci	2-1	Thomas Crepaldi	2-0	Valerio Gullo	1-1	KriosBlack	2-1	Umby85	0-2	NicoLan82	2-1	tobyb	0-2	RomK8	0-2																		
Roland Chang	UR Aggro	DanielTesti	1-2	Emanuele Rossi	2-1	Mrsky	2-0	VaeterchenRost	2-0	LuiLav	0-2	cloudedmirror	1-2	Patrick Pouwels	2-1	ChrC34	1-1																		
NicM104	Show and Tell	Daniele Bressan	2-0	LuRoX	1-1	LucG28	2-1	CooperW	1-2	Jaceprodigy91vb	0-2	Paul Reusink	2-1	ValV5	0-2	mike87	2-0																		
Coach_Gorlo23	Death & Taxes	nina19tda	2-1	Rodrigo Togores	0-2	Sebastian Lindl	2-0	viktorvonmuerte	0-2	Mattia Grandi	2-1	Anreo	2-0	SafronoV_V	1-2	cloudedmirror	1-1																		
NicoLan82	Dimir Tempo	Alessandro Miracca	1-1	Marek Fapšo	2-0	Iun	2-0	MadMind88	1-2	ValV5	2-0	Ola Bevanda Roxendal	1-2	Martin Thurmann	2-1	JohS1	0-2																		
cloudedmirror	Others	Peter_Klein	2-1	viktorvonmuerte	0-2	theoneninja	2-1	gfernandes	2-0	Thijs Witteman	1-2	Roland Chang	2-1	Andreas Hofverberg	0-2	Coach_Gorlo23	1-1																		
Jaceprodigy91vb	Dimir Tempo	MisterPera	2-0	Stephane Roumanille	2-1	Alessio Fedi	0-2	ValV5	1-1	NicM104	2-0	Alban Genest	0-2	Antonio Di Meglio	2-0	Antoniogiordani	0-2																		
Oscar Wass	Cloudpost Ramp	LeoR17	2-0	Wuaschti	2-1	Lorenzo Donati	1-2	Filip Stroch	1-1	KriosBlack	2-1	AvishaiElma	2-0	GyaraMos6812	1-2																				
StephanK	UR Aggro	Claudio Rossi	0-2	Christoph Müller	2-0	Bunki1030	2-0	JoFontana	0-2	Rominou77	1-2	Cobi	2-1	Wuaschti	2-0	JuaM25	0-0																		
